id,question,answer,filename
81+xnTu5b-S,What general category does this furniture belong to?,Outdoor,4d/4d3fb939.jpg
81+xnTu5b-S,What specific item of furniture are the seats?,Chair,4d/4d3fb939.jpg
81+xnTu5b-S,What retailer is mentioned in the list?,Amazon,4d/4d3fb939.jpg
81+xnTu5b-S,What number from the list could represent a small set size?,3,4d/4d3fb939.jpg
81+xnTu5b-S,What is another material type mentioned in the list for outdoor furniture?,Rattan,4d/4d3fb939.jpg
81+xnTu5b-S,"What feature is sometimes added to outdoor chairs, mentioned in the list?",Cushions,4d/4d3fb939.jpg
81+xnTu5b-S,What number from the list often represents the seating capacity of a larger set?,6,4d/4d3fb939.jpg
71Fb9PcOvQL,What is the color of the deeper pot?,Red,2a/2a41181d.jpg
71Fb9PcOvQL,How many items of cookware are shown?,Two,2a/2a41181d.jpg
71Fb9PcOvQL,What is the flat pan called in the text?,Tawa,2a/2a41181d.jpg
71Fb9PcOvQL,Is the cookware listed as being Non Stick?,Yes,2a/2a41181d.jpg
71Fb9PcOvQL,What color are the handles?,Black,2a/2a41181d.jpg
71Fb9PcOvQL,Does the text mention that this cookware can be used for shallow frying?,Yes,2a/2a41181d.jpg
71Fb9PcOvQL,Can one of the displayed items be used to cook Roti according to the keywords?,Yes,2a/2a41181d.jpg
71Fb9PcOvQL,Is the brand name provided in the text items?,Yes,2a/2a41181d.jpg
71Fb9PcOvQL,"Based on the text, is this cookware suitable for Induction cooktops?",Yes,2a/2a41181d.jpg
71Fb9PcOvQL,Is there a Kadhai in the image?,Yes,2a/2a41181d.jpg
71fzQQ5Z4hL,What color is the phone case?,Black,e9/e9daf74f.jpg
71fzQQ5Z4hL,What shape is the main design?,Heart,e9/e9daf74f.jpg
71fzQQ5Z4hL,What color is the design?,Red,e9/e9daf74f.jpg
71fzQQ5Z4hL,Is the case black?,Yes,e9/e9daf74f.jpg
71fzQQ5Z4hL,What is inside the heart shape?,Silhouette,e9/e9daf74f.jpg
71fzQQ5Z4hL,What type of accessory is shown?,Case,e9/e9daf74f.jpg
71fzQQ5Z4hL,What is the texture of the red design?,Sparkly,e9/e9daf74f.jpg
71fzQQ5Z4hL,What is the overall shape of the case?,Rectangular,e9/e9daf74f.jpg
71fzQQ5Z4hL,Are there cutouts on the top?,Yes,e9/e9daf74f.jpg
71fzQQ5Z4hL,Does the design cover the full back?,No,e9/e9daf74f.jpg
81TnBjp2-0L,What animal is pictured on the case?,Lion,4c/4cbf3449.jpg
81TnBjp2-0L,What type of product is shown in the image?,Case,4c/4cbf3449.jpg
81TnBjp2-0L,Is the case described as flexible?,Yes,4c/4cbf3449.jpg
81TnBjp2-0L,Is this product a full wrap-around case or a back cover?,Back,4c/4cbf3449.jpg
81TnBjp2-0L,Is the design on the case printed?,Yes,4c/4cbf3449.jpg
81TnBjp2-0L,What specific phone model is this case designed for?,iKallK8,4c/4cbf3449.jpg
81TnBjp2-0L,What brand is associated with this case?,Solimo,4c/4cbf3449.jpg
81TnBjp2-0L,What material starting with S is mentioned?,Silicone,4c/4cbf3449.jpg
81TnBjp2-0L,What material starting with T is mentioned?,TPU,4c/4cbf3449.jpg
81TnBjp2-0L,What word describes the style of the case?,Fashion,4c/4cbf3449.jpg
71H+djNgMyL,What kind of appliance is this?,AC,a9/a9e00ec1.jpg
71H+djNgMyL,Is this a window unit?,Yes,a9/a9e00ec1.jpg
71H+djNgMyL,Are there vents on the front?,Yes,a9/a9e00ec1.jpg
71H+djNgMyL,Is the unit white?,Yes,a9/a9e00ec1.jpg
71H+djNgMyL,Can you see a control panel?,Yes,a9/a9e00ec1.jpg
71H+djNgMyL,Which brand name is listed?,Frigidaire,a9/a9e00ec1.jpg
71H+djNgMyL,What capacity unit is often used?,BTU,a9/a9e00ec1.jpg
71H+djNgMyL,What specific large capacity number is listed?,12000,a9/a9e00ec1.jpg
71H+djNgMyL,What common voltage number is listed?,110,a9/a9e00ec1.jpg
71H+djNgMyL,What is the Spanish word for window listed?,Ventana,a9/a9e00ec1.jpg
A1fJzpCVa0L,What is the primary color of the fabric?,Grey,0b/0bf4aa16.jpg
A1fJzpCVa0L,Does the fabric appear smooth?,No,0b/0bf4aa16.jpg
A1fJzpCVa0L,Is the fabric a solid color?,No,0b/0bf4aa16.jpg
A1fJzpCVa0L,Is a pattern visible in the texture?,Yes,0b/0bf4aa16.jpg
A1fJzpCVa0L,Is this texture suitable for furniture?,Yes,0b/0bf4aa16.jpg
A1fJzpCVa0L,Does the fabric show variation in tone?,Yes,0b/0bf4aa16.jpg
A1fJzpCVa0L,Could this material be described as textured?,Yes,0b/0bf4aa16.jpg
A1fJzpCVa0L,Is the weave simple or complex?,Complex,0b/0bf4aa16.jpg
A1fJzpCVa0L,Does the pattern repeat regularly?,Yes,0b/0bf4aa16.jpg
A1fJzpCVa0L,Is this likely a natural fiber?,No,0b/0bf4aa16.jpg
81XJmnB8yoL,What is the main item shown in the image?,case,62/62ab0946.jpg
81XJmnB8yoL,What letter is displayed on the case design?,C,62/62ab0946.jpg
81XJmnB8yoL,The middle part of the case has a texture resembling what type of fabric?,denim,62/62ab0946.jpg
81XJmnB8yoL,What part of the phone is this item designed to cover?,back,62/62ab0946.jpg
81XJmnB8yoL,"Based on the provided list, for which phone brand is this case likely intended?",Redmi,62/62ab0946.jpg
81XJmnB8yoL,Does the design of the letter appear to be printed or embroidered?,printed,62/62ab0946.jpg
81XJmnB8yoL,What color is the top and bottom border of the case?,black,62/62ab0946.jpg
81XJmnB8yoL,Are there visible decorative elements on the patch resembling rivets?,yes,62/62ab0946.jpg
81XJmnB8yoL,Does the phone case material appear rigid or flexible?,rigid,62/62ab0946.jpg
81XJmnB8yoL,Is this item a type of cellular phone accessory?,yes,62/62ab0946.jpg
71I9pSHHu+L,What is the main color of the sandal?,Tan,61/61b5c3fe.jpg
71I9pSHHu+L,Is the footwear shown a sandal or a boot?,Sandal,61/61b5c3fe.jpg
71I9pSHHu+L,Does the sandal have straps crossing the top of the foot?,Yes,61/61b5c3fe.jpg
71I9pSHHu+L,Is there a strap around the ankle?,Yes,61/61b5c3fe.jpg
71I9pSHHu+L,Is the sole of the sandal flat?,Yes,61/61b5c3fe.jpg
71I9pSHHu+L,What material does the upper part of the sandal appear to be made of?,Leather,61/61b5c3fe.jpg
71I9pSHHu+L,What type of fastening is likely used on the ankle strap?,Velcro,61/61b5c3fe.jpg
71I9pSHHu+L,What season is this style of footwear typically worn in?,Summer,61/61b5c3fe.jpg
71I9pSHHu+L,What is the general style of this sandal?,Flat,61/61b5c3fe.jpg
71I9pSHHu+L,Is this sandal more suitable for formal or casual occasions?,Casual,61/61b5c3fe.jpg
71eJFvXA4JL,What is the primary color of the metal frame?,White,89/896f9849.jpg
71eJFvXA4JL,How many wheels are visible on the bottom of the rack?,Four,89/896f9849.jpg
71eJFvXA4JL,What material is used for the slatted base shelf?,Wood,89/896f9849.jpg
71eJFvXA4JL,Is this item designed to hold clothing?,Yes,89/896f9849.jpg
71eJFvXA4JL,Does the rack have a storage area at the bottom?,Yes,89/896f9849.jpg
71eJFvXA4JL,"Based on its design, is this rack portable?",Yes,89/896f9849.jpg
71eJFvXA4JL,Is this rack likely intended for heavy industrial use?,No,89/896f9849.jpg
71eJFvXA4JL,Is this piece of furniture meant to be permanently installed?,No,89/896f9849.jpg
71eJFvXA4JL,In which room of a house would this item typically be used?,Bedroom,89/896f9849.jpg
71eJFvXA4JL,What items are usually placed on the top horizontal bar?,Clothes,89/896f9849.jpg
81bG16LYrDL,What color is the main body of the object?,White,23/23b9f424.jpg
81bG16LYrDL,What shape is the lid of the object?,Round,23/23b9f424.jpg
81bG16LYrDL,What material is the handle on top of the lid made from?,Wood,23/23b9f424.jpg
81bG16LYrDL,Is there a handle on the side of the object?,No,23/23b9f424.jpg
81bG16LYrDL,What type of item is shown?,Container,23/23b9f424.jpg
81bG16LYrDL,What potential jewelry storage function is listed in the metadata?,Organizer,23/23b9f424.jpg
81bG16LYrDL,Which part of the object most closely resembles clay texture based on the metadata?,Lid,23/23b9f424.jpg
81bG16LYrDL,Can this item be used for storing food according to the provided list?,Yes,23/23b9f424.jpg
81bG16LYrDL,What decorative style is associated with this product in the metadata?,Farmhouse,23/23b9f424.jpg
81bG16LYrDL,What is the size listed in the metadata?,Small,23/23b9f424.jpg
71ToqFtTk3L,What is the primary product shown in the image?,Case,d6/d6f0e332.jpg
71ToqFtTk3L,What type of design is featured on the back cover?,Sky,d6/d6f0e332.jpg
71ToqFtTk3L,What color is prominent at the top of the case?,Blue,d6/d6f0e332.jpg
71ToqFtTk3L,"Based on the items, is this case flexible?",Yes,d6/d6f0e332.jpg
71ToqFtTk3L,What is visible as a silhouette at the bottom of the case?,Tree,d6/d6f0e332.jpg
71ToqFtTk3L,What specific type of cover is it described as in the list?,Back,d6/d6f0e332.jpg
71ToqFtTk3L,Which phone model is this case specified for?,Vivo,d6/d6f0e332.jpg
71ToqFtTk3L,"According to the items, what material is the case made of?",Silicone,d6/d6f0e332.jpg
71ToqFtTk3L,What brand is listed for this item?,Solimo,d6/d6f0e332.jpg
71ToqFtTk3L,Does the case feature multiple colors?,Yes,d6/d6f0e332.jpg
71+daUCrPkL,What product is displayed?,Case,9f/9fecd623.jpg
71+daUCrPkL,Is the phone case multi-colored?,Yes,9f/9fecd623.jpg
71+daUCrPkL,What kind of pattern is on the case?,Geometric,9f/9fecd623.jpg
71+daUCrPkL,Is the case plain or patterned?,Patterned,9f/9fecd623.jpg
71+daUCrPkL,What part of the phone does the case cover?,Back,9f/9fecd623.jpg
71+daUCrPkL,Is the case made by the phone's manufacturer?,No,9f/9fecd623.jpg
71+daUCrPkL,Does the description say the case is thick?,No,9f/9fecd623.jpg
71+daUCrPkL,Is the case only for girls?,No,9f/9fecd623.jpg
71+daUCrPkL,Is the case transparent?,No,9f/9fecd623.jpg
71+daUCrPkL,Is this case made for an Apple phone?,No,9f/9fecd623.jpg
7168img2NpL,What brand are the wipes?,Solimo,aa/aa9baa3e.jpg
7168img2NpL,What type of wipes are pictured?,Disinfecting,aa/aa9baa3e.jpg
7168img2NpL,How many containers are visible?,Three,aa/aa9baa3e.jpg
7168img2NpL,What color is the top of the middle container?,Green,aa/aa9baa3e.jpg
7168img2NpL,Are the containers round?,Yes,aa/aa9baa3e.jpg
7168img2NpL,Are these wipes labeled as FACIAL_TISSUE?,No,aa/aa9baa3e.jpg
7168img2NpL,Do the labels explicitly state 'Sanitizing'?,No,aa/aa9baa3e.jpg
7168img2NpL,What is the listed number of wipes per container?,75,aa/aa9baa3e.jpg
7168img2NpL,Do the labels mention killing bacteria?,Yes,aa/aa9baa3e.jpg
7168img2NpL,Is 'Multi surface cleaner' written on the labels?,No,aa/aa9baa3e.jpg
81ZYE9Dm1dL,What type of object is this?,PLANTER,b1/b1ab1c04.jpg
81ZYE9Dm1dL,What material is the object made of?,ceramic,b1/b1ab1c04.jpg
81ZYE9Dm1dL,What is the main color of the pattern?,blue,b1/b1ab1c04.jpg
81ZYE9Dm1dL,What is the background color?,white,b1/b1ab1c04.jpg
81ZYE9Dm1dL,Does the pattern cover the entire side?,yes,b1/b1ab1c04.jpg
81ZYE9Dm1dL,Does it feature a modern design?,yes,b1/b1ab1c04.jpg
81ZYE9Dm1dL,Could this object be used outside?,yes,b1/b1ab1c04.jpg
81ZYE9Dm1dL,Does the pattern primarily feature diamond shapes?,yes,b1/b1ab1c04.jpg
81ZYE9Dm1dL,Would this item be suitable for small plants?,yes,b1/b1ab1c04.jpg
81ZYE9Dm1dL,Does the object have a matching tray visible?,no,b1/b1ab1c04.jpg
A1CaMEMOy-L,What is on the floor?,rug,12/1243cd98.jpg
A1CaMEMOy-L,What color is the sofa?,gray,12/1243cd98.jpg
A1CaMEMOy-L,Is the rug bohemian?,yes,12/1243cd98.jpg
A1CaMEMOy-L,What color is the rug background?,white,12/1243cd98.jpg
A1CaMEMOy-L,Is the rug woven?,yes,12/1243cd98.jpg
A1CaMEMOy-L,Is the rug shag?,no,12/1243cd98.jpg
A1CaMEMOy-L,Is the rug plaid?,no,12/1243cd98.jpg
A1CaMEMOy-L,Does the rug have a nonslip backing?,yes,12/1243cd98.jpg
A1CaMEMOy-L,Is the rug oval?,no,12/1243cd98.jpg
A1CaMEMOy-L,Does the rug have jute?,no,12/1243cd98.jpg
71eqMhd60NL,What is the object in the image?,Cover,12/12089496.jpg
71eqMhd60NL,What color is the cover?,Grey,12/12089496.jpg
71eqMhd60NL,What material is listed for the cover?,Poliéster,12/12089496.jpg
71eqMhd60NL,How is the size described in the provided list?,Large,12/12089496.jpg
71eqMhd60NL,Is the cover meant for indoor or outdoor use?,Outdoor,12/12089496.jpg
71eqMhd60NL,Does the item list contain terms related to woodcutting?,Yes,12/12089496.jpg
71eqMhd60NL,Is the covered object visibly a tool for felling timber?,No,12/12089496.jpg
71eqMhd60NL,Are any numbers from the list visible in the image?,No,12/12089496.jpg
71eqMhd60NL,Is a brand name included in the list of items?,Yes,12/12089496.jpg
71eqMhd60NL,Does the item list contain items likely found in a forest setting?,Yes,12/12089496.jpg
81b0zMrt9cL,What color is the bag?,Mint,3b/3bad332f.jpg
81b0zMrt9cL,How many short handles are visible?,Two,3b/3bad332f.jpg
81b0zMrt9cL,Is there a long shoulder strap attached?,Yes,3b/3bad332f.jpg
81b0zMrt9cL,What kind of bag is pictured?,Handbag,3b/3bad332f.jpg
81b0zMrt9cL,What metal color are the strap buckles?,Silver,3b/3bad332f.jpg
81b0zMrt9cL,Is the long strap detachable?,Yes,3b/3bad332f.jpg
81b0zMrt9cL,How many rings attach the short handles?,Four,3b/3bad332f.jpg
81b0zMrt9cL,How many side attachment points are there for the shoulder strap?,Two,3b/3bad332f.jpg
81b0zMrt9cL,What is the visual texture of the bag's material?,Smooth,3b/3bad332f.jpg
81b0zMrt9cL,Does the bag appear soft or structured?,Structured,3b/3bad332f.jpg
71t-Am0F65L,What is the brand name visible on the product packaging?,Solimo,df/df558da7.jpg
71t-Am0F65L,What item is contained within the clear plastic bag?,Balls,df/df558da7.jpg
71t-Am0F65L,Are the cotton balls in the bag all the same color?,No,df/df558da7.jpg
71t-Am0F65L,How many cotton balls are stated on the package label?,Hundred,df/df558da7.jpg
71t-Am0F65L,"What material are the cotton balls made from, according to the label?",Cotton,df/df558da7.jpg
71t-Am0F65L,"According to the packaging, are these cotton balls free from optical brightening agents?",Yes,df/df558da7.jpg
71t-Am0F65L,"Based on the provided information, what is one common use for cotton balls like these?",Makeup,df/df558da7.jpg
71t-Am0F65L,What is one characteristic of the cotton balls mentioned on the label?,Soft,df/df558da7.jpg
71t-Am0F65L,"Based on the provided list, what general category does this product fall under?",Health,df/df558da7.jpg
71t-Am0F65L,What geometric shape do the cotton balls most closely resemble?,Round,df/df558da7.jpg
61OnkGVhMWL,Is there text in the image?,Yes,35/3595924e.jpg
61OnkGVhMWL,What color is the text?,Black,35/3595924e.jpg
61OnkGVhMWL,Does the logo contain a curve?,Yes,35/3595924e.jpg
61OnkGVhMWL,Is this a logo?,Yes,35/3595924e.jpg
61OnkGVhMWL,Does the word start with 'a'?,Yes,35/3595924e.jpg
61OnkGVhMWL,How many letters are above the curve?,Seven,35/3595924e.jpg
61OnkGVhMWL,Does the curve point right?,Yes,35/3595924e.jpg
61OnkGVhMWL,Is the first letter lowercase?,Yes,35/3595924e.jpg
61OnkGVhMWL,Does the word contain the letter 'z'?,Yes,35/3595924e.jpg
61OnkGVhMWL,What is the orientation?,Horizontal,35/3595924e.jpg
71xLxIzGLgL,What object is displayed in the image?,Case,12/122b4035.jpg
71xLxIzGLgL,What animal character is printed on the case?,Bear,12/122b4035.jpg
71xLxIzGLgL,Is the phone case printed or solid?,Printed,12/122b4035.jpg
71xLxIzGLgL,What material is listed for the case?,Silicone,12/122b4035.jpg
71xLxIzGLgL,What brand name is associated with the case?,Solimo,12/122b4035.jpg
71xLxIzGLgL,What specific material is described as soft and flexible?,TPU,12/122b4035.jpg
71xLxIzGLgL,What color is part of the bear's ear?,Pink,12/122b4035.jpg
71xLxIzGLgL,"Based on the cutout, is the camera housing oriented vertically or horizontally?",Vertical,12/122b4035.jpg
71xLxIzGLgL,What is the style classification mentioned for this cover type?,Designer,12/122b4035.jpg
71xLxIzGLgL,Does the bear's fur appear to be a single uniform color?,No,12/122b4035.jpg
61oA3eqjzVL,What kind of footwear is this?,Boot,af/afb39f69.jpg
61oA3eqjzVL,What is the main color?,Brown,af/afb39f69.jpg
61oA3eqjzVL,Does the boot have a smooth texture?,No,af/afb39f69.jpg
61oA3eqjzVL,Are there laces on the boot?,No,af/afb39f69.jpg
61oA3eqjzVL,Is this a men's or women's boot?,Men,af/afb39f69.jpg
61oA3eqjzVL,What material are the stretchy side panels made of?,Elastic,af/afb39f69.jpg
61oA3eqjzVL,What specific style is this boot called?,Chelsea,af/afb39f69.jpg
61oA3eqjzVL,What word describes the look of the layers on the sole and heel?,Stacked,af/afb39f69.jpg
61oA3eqjzVL,Does the visible sole look thick or thin?,Thin,af/afb39f69.jpg
61oA3eqjzVL,Is this the right or left boot?,Right,af/afb39f69.jpg
712NAJ6zt-L,What fruit is this liquid made from?,Elderberry,95/953722db.jpg
712NAJ6zt-L,What is the number on the label?,365,95/953722db.jpg
712NAJ6zt-L,Is the product alcohol free?,Yes,95/953722db.jpg
712NAJ6zt-L,Does the bottle state it has added sugar?,No,95/953722db.jpg
712NAJ6zt-L,What kind of system does it support?,Immune,95/953722db.jpg
712NAJ6zt-L,Is this liquid described as 'concentrate' on the label?,No,95/953722db.jpg
712NAJ6zt-L,Does the label explicitly use the word 'support'?,Yes,95/953722db.jpg
712NAJ6zt-L,Is 'vinegar' mentioned anywhere on the bottle?,No,95/953722db.jpg
712NAJ6zt-L,Could this product typically be found in a grocery store?,Yes,95/953722db.jpg
712NAJ6zt-L,Is the term 'extract' used on the main label?,No,95/953722db.jpg
91MS201ucqL,What is the primary object shown in the image?,Towel,af/af4a9331.jpg
91MS201ucqL,What is the general color of the towel?,Purple,af/af4a9331.jpg
91MS201ucqL,Is the towel folded or unfolded?,Folded,af/af4a9331.jpg
91MS201ucqL,What is the main material of the towel according to the metadata?,Cotton,af/af4a9331.jpg
91MS201ucqL,In which room is this item typically used?,Bathroom,af/af4a9331.jpg
91MS201ucqL,What specific type of cotton is mentioned in the metadata?,Supima,af/af4a9331.jpg
91MS201ucqL,What is the brand name associated with this towel?,Pinzon,af/af4a9331.jpg
91MS201ucqL,"The color is described as ""Nirvana Purple""; based on the image, does it appear to be a bright or muted purple?",Muted,af/af4a9331.jpg
91MS201ucqL,Is the towel shown as part of a larger set or collection in the image?,No,af/af4a9331.jpg
91MS201ucqL,"Based on the item type, is this likely a large or small towel?",Large,af/af4a9331.jpg
81BcuJhEVsL,What type of furniture is shown?,CHAIR,e0/e09a94df.jpg
81BcuJhEVsL,What color describes the chair's upholstery?,Oat,e0/e09a94df.jpg
81BcuJhEVsL,What popular design style does this chair fit?,farmhouse,e0/e09a94df.jpg
81BcuJhEVsL,What is a material the chair is not covered in?,leather,e0/e09a94df.jpg
81BcuJhEVsL,What common chair feature does this one lack?,recliner,e0/e09a94df.jpg
81BcuJhEVsL,What type of rotational movement is absent from this chair?,swivel,e0/e09a94df.jpg
81BcuJhEVsL,What kind of chair motion is not possible with this item?,glider,e0/e09a94df.jpg
81BcuJhEVsL,Is the upholstery pattern tufted?,tufted,e0/e09a94df.jpg
81BcuJhEVsL,Is this chair designed for two people?,2,e0/e09a94df.jpg
81BcuJhEVsL,Does the design style align with modern aesthetics?,modern,e0/e09a94df.jpg
61TKfcmdHKL,What is the main object in the image?,Sofa,c7/c7a55c2e.jpg
61TKfcmdHKL,What pattern is on the sofa cover?,Zebra,c7/c7a55c2e.jpg
61TKfcmdHKL,What color are the leaves of the larger plant?,Green,c7/c7a55c2e.jpg
61TKfcmdHKL,Is there a small table next to the sofa?,Yes,c7/c7a55c2e.jpg
61TKfcmdHKL,What is one main color in the sofa pattern?,Black,c7/c7a55c2e.jpg
61TKfcmdHKL,What material is the sofa cover likely made of?,Fabric,c7/c7a55c2e.jpg
61TKfcmdHKL,How many potted plants are clearly visible?,Two,c7/c7a55c2e.jpg
61TKfcmdHKL,What type of items are on the small table?,Books,c7/c7a55c2e.jpg
61TKfcmdHKL,Does the sofa appear to have a return section?,Yes,c7/c7a55c2e.jpg
61TKfcmdHKL,What is the color of the exposed sofa base?,Beige,c7/c7a55c2e.jpg
81E0u8+8A-L,What type of object is shown in the image?,case,20/20b3f81c.jpg
81E0u8+8A-L,What kind of symbol is prominently displayed on the case?,dreamcatcher,20/20b3f81c.jpg
81E0u8+8A-L,Are there any feathers included in the design?,Yes,20/20b3f81c.jpg
81E0u8+8A-L,What color is most noticeable in the background of the design?,Purple,20/20b3f81c.jpg
81E0u8+8A-L,Is this item used with a cellular phone?,Yes,20/20b3f81c.jpg
81E0u8+8A-L,Can you determine the specific brand of the case from the image?,No,20/20b3f81c.jpg
81E0u8+8A-L,"Based on the image, can you tell which specific phone model this case fits?",No,20/20b3f81c.jpg
81E0u8+8A-L,Does the image clearly show if the case is made of a flexible material?,No,20/20b3f81c.jpg
81E0u8+8A-L,Do the decorations on the dreamcatcher hoop appear to be individual beads or a solid line?,Beads,20/20b3f81c.jpg
81E0u8+8A-L,Does the background of the case design resemble a starry sky?,Yes,20/20b3f81c.jpg
71ZQc0gy0lL,What is the main item in the image?,Case,dd/dd30d2d5.jpg
71ZQc0gy0lL,What electronic device does this item protect?,Phone,dd/dd30d2d5.jpg
71ZQc0gy0lL,Is the design single-colored or multi-colored?,Multi,dd/dd30d2d5.jpg
71ZQc0gy0lL,What part of the device does this cover?,Back,dd/dd30d2d5.jpg
71ZQc0gy0lL,Is the case design simple or complex?,Complex,dd/dd30d2d5.jpg
71ZQc0gy0lL,In what orientation is the camera cutout?,Vertical,dd/dd30d2d5.jpg
71ZQc0gy0lL,What color is at the very center of the large radial design?,Pink,dd/dd30d2d5.jpg
71ZQc0gy0lL,Does the provided list suggest a specific phone brand?,Yes,dd/dd30d2d5.jpg
71ZQc0gy0lL,What kind of visual pattern is displayed on the case?,Burst,dd/dd30d2d5.jpg
71ZQc0gy0lL,Are the camera lenses arranged horizontally or vertically?,Vertical,dd/dd30d2d5.jpg
61Z3CKy7aVL,What type of product is the main item shown?,Case,26/26bc4cb4.jpg
61Z3CKy7aVL,What is the dominant color used in the case design's background?,Pink,26/26bc4cb4.jpg
61Z3CKy7aVL,Does the case design include drawings of stars?,Yes,26/26bc4cb4.jpg
61Z3CKy7aVL,What object is displayed on the right side of the image?,Phone,26/26bc4cb4.jpg
61Z3CKy7aVL,What kind of celestial body is shown with rings on the case?,Planet,26/26bc4cb4.jpg
61Z3CKy7aVL,What general theme is depicted by the case design?,Space,26/26bc4cb4.jpg
61Z3CKy7aVL,What brand name is listed in the product description?,Solimo,26/26bc4cb4.jpg
61Z3CKy7aVL,Is there a visible cutout on the case back for a sensor?,Yes,26/26bc4cb4.jpg
61Z3CKy7aVL,Which specific phone model is mentioned in the description?,M20,26/26bc4cb4.jpg
61Z3CKy7aVL,Is the case described as transparent in the provided information?,Yes,26/26bc4cb4.jpg
51l2v7JF-LL,What icon is featured in the image?,Camera,b1/b1b4cf34.jpg
51l2v7JF-LL,What is the first word of the text shown?,Product,b1/b1b4cf34.jpg
51l2v7JF-LL,Does the image display a finished product photo?,No,b1/b1b4cf34.jpg
51l2v7JF-LL,What color is the text?,Grey,b1/b1b4cf34.jpg
51l2v7JF-LL,What does the image say is happening soon for the product image?,Coming,b1/b1b4cf34.jpg
51l2v7JF-LL,What is the primary role of this graphic?,Placeholder,b1/b1b4cf34.jpg
51l2v7JF-LL,Is a product image currently present?,No,b1/b1b4cf34.jpg
51l2v7JF-LL,What type of media is expected?,Image,b1/b1b4cf34.jpg
51l2v7JF-LL,"What word follows ""Coming"" in the text?",Soon,b1/b1b4cf34.jpg
51l2v7JF-LL,What word describes the image's availability status?,Pending,b1/b1b4cf34.jpg
71htuNIPOvL,What type of phone accessory is shown?,Case,e9/e9539b4c.jpg
71htuNIPOvL,What are the main colors used in the design?,Black,e9/e9539b4c.jpg
71htuNIPOvL,Is this a back cover for a phone?,Yes,e9/e9539b4c.jpg
71htuNIPOvL,Does the image show the front of the phone?,No,e9/e9539b4c.jpg
71htuNIPOvL,Is the case described as hard?,Yes,e9/e9539b4c.jpg
71htuNIPOvL,"According to the attributes, what specific phone model is this for?",Oppo,e9/e9539b4c.jpg
71htuNIPOvL,"Based on the pattern description, is it called 'Rangoli'?",Yes,e9/e9539b4c.jpg
71htuNIPOvL,Can you visually confirm the material of the case?,No,e9/e9539b4c.jpg
71htuNIPOvL,Does the case appear to have more than two colors?,No,e9/e9539b4c.jpg
71htuNIPOvL,Is the brand logo visible in the image?,No,e9/e9539b4c.jpg
81Yj9YhyZgL,What color is the boot?,tan,40/402f56ae.jpg
81Yj9YhyZgL,What type of shoe is shown?,boot,40/402f56ae.jpg
81Yj9YhyZgL,What material is the boot primarily made of?,suede,40/402f56ae.jpg
81Yj9YhyZgL,How many shoes are visible in the image?,one,40/402f56ae.jpg
81Yj9YhyZgL,Is this a shoe for an adult?,no,40/402f56ae.jpg
81Yj9YhyZgL,What is the color of the laces?,brown,40/402f56ae.jpg
81Yj9YhyZgL,What color is the sole of the boot?,white,40/402f56ae.jpg
81Yj9YhyZgL,What is the approximate height of the boot?,ankle,40/402f56ae.jpg
81Yj9YhyZgL,How many pairs of eyelets are visible on the boot?,two,40/402f56ae.jpg
81Yj9YhyZgL,What is the primary closure method on the boot?,laces,40/402f56ae.jpg
91R6TJtryKL,What type of furniture is shown?,bed,f1/f1a1b1b5.jpg
91R6TJtryKL,What color is the bedding?,blue,f1/f1a1b1b5.jpg
91R6TJtryKL,How many pillows are on the bed?,two,f1/f1a1b1b5.jpg
91R6TJtryKL,What item covers the bed?,comforter,f1/f1a1b1b5.jpg
91R6TJtryKL,What color is the headboard?,black,f1/f1a1b1b5.jpg
91R6TJtryKL,"Based on the metadata, what occasion is this bedding suited for?",dorm,f1/f1a1b1b5.jpg
91R6TJtryKL,What is the shape of the stitching on the comforter?,square,f1/f1a1b1b5.jpg
91R6TJtryKL,What kind of set is this?,set,f1/f1a1b1b5.jpg
91R6TJtryKL,What brand is this bedding?,Pinzon,f1/f1a1b1b5.jpg
91R6TJtryKL,Does the comforter appear to have one or two colors?,two,f1/f1a1b1b5.jpg
51xMFNkU8cL,What color is the lid of the pitcher?,White,d1/d184d5a3.jpg
51xMFNkU8cL,How many replacement filters are shown?,Twelve,d1/d184d5a3.jpg
51xMFNkU8cL,What type of item is the large container?,Pitcher,d1/d184d5a3.jpg
51xMFNkU8cL,Are the filters placed above or below the pitcher in the image?,Below,d1/d184d5a3.jpg
51xMFNkU8cL,What is the primary function of the filters?,Filter,d1/d184d5a3.jpg
51xMFNkU8cL,What part inside the pitcher is designed to hold the replacement filter?,Reservoir,d1/d184d5a3.jpg
51xMFNkU8cL,How many filters are in each row shown below the pitcher?,Six,d1/d184d5a3.jpg
51xMFNkU8cL,"Based on typical design, what feature is used to pour water from the pitcher?",Spout,d1/d184d5a3.jpg
51xMFNkU8cL,Is a filter replacement indicator visible on the pitcher's lid in the image?,No,d1/d184d5a3.jpg
51xMFNkU8cL,What material is the clear part of the pitcher likely made of?,Plastic,d1/d184d5a3.jpg
51Xm+-rtOnL,What is the main object in the image?,Trash,23/23617504.jpg
51Xm+-rtOnL,What color is the trash can?,Black,23/23617504.jpg
51Xm+-rtOnL,Does the trash can have a lid?,Yes,23/23617504.jpg
51Xm+-rtOnL,Does the trash can have a foot pedal?,Yes,23/23617504.jpg
51Xm+-rtOnL,Are there handles on the lid?,Yes,23/23617504.jpg
